League,Season,Date,HomeTeam,AwayTeam,Predicted,Actual,Correct,HomeProb,DrawProb,AwayProb,Confidence,MarketHome,MarketDraw,MarketAway,MLHome,MLDraw,MLAway,PoissonHome,PoissonDraw,PoissonAway,LambdaHome,LambdaAway
F1,2012/13,18/11/12,Bordeaux,Marseille,D,H,0,0.3502138631889445,0.36622626172537964,0.28355987508567576,0.36622626172537964,0.4274770155006223,0.2975447919442021,0.2749781925551756,0.3414044305150247,0.37484739089611613,0.28374817858885915,0.2593753290366278,0.4343326043371292,0.30629206662624303,0.6400279522897492,0.5659976679110418
F1,2012/13,18/11/12,Lyon,Reims,H,H,1,0.5809282043356555,0.2577453551849219,0.16132644047942274,0.5809282043356555,0.7135443694862481,0.19693824597820442,0.08951738453554747,0.5879554821189362,0.27505929350858443,0.1369852243724793,0.0706432643513841,0.16314366962647284,0.7662130660221431,2.407433365378308,0.614133297000764
F1,2012/13,18/11/12,Nice,Toulouse,A,H,0,0.293270880441888,0.3033424634326446,0.4033866561254674,0.4033866561254674,0.3814469778071354,0.30634960405135564,0.3122034181415089,0.26140121646814746,0.3044993056329172,0.4340994778989354,0.5386572119259944,0.27581156637214993,0.18553122170185582,0.7953925023104532,1.5316305567064175
I1,2012/13,18/11/12,Bologna,Palermo,D,H,0,0.30154626466165824,0.4104422525465061,0.28801148279183564,0.4104422525465061,0.44383616255601793,0.29106169710646873,0.2651021403375134,0.2822261267181557,0.44441338608215153,0.2733604871996928,0.18379877807461922,0.22504578229629205,0.5911554396290887,2.032043384112386,1.0586286774083227
I1,2012/13,18/11/12,Catania,Chievo,H,H,1,0.449694875386046,0.277109224908817,0.2731958997051369,0.449694875386046,0.5383395029085141,0.26916975145425703,0.192490745637229,0.46021547195013013,0.29238526319946273,0.2473992648504072,0.015431447793297439,0.05651103262216553,0.928057519584537,3.8,0.4595374831616066
I1,2012/13,18/11/12,Fiorentina,Atalanta,H,H,1,0.4851682669905334,0.2723228286439202,0.24250890436554642,0.4851682669905334,0.564279764292105,0.277357850245272,0.15836238546262302,0.49331553417010676,0.27081585126399865,0.23586861456589445,0.11747750021264367,0.28132940191860895,0.6011930978687475,1.447433450028752,0.49310066321245816
I1,2012/13,18/11/12,Inter Milan,Cagliari,H,D,0,0.411632298891371,0.2970684342792216,0.29129926682940743,0.411632298891371,0.6224159337367704,0.23718277086571107,0.1404012953975186,0.3875324177539794,0.31314500407577084,0.2993225781702499,0.16487949255343937,0.21950030777496576,0.6156201996715949,2.0687815935650313,0.9877534794182142
I1,2012/13,18/11/12,Sampdoria,Genoa,A,H,0,0.3234799737854309,0.3285702521925683,0.34794977402200084,0.34794977402200084,0.3475840724316334,0.3234940872135994,0.3289218403547672,0.3222070085167955,0.32935865137228343,0.34843434011092117,0.27153512214499037,0.3311843602540337,0.397280517600976,1.0883576729724995,0.8506363495697659
I1,2012/13,18/11/12,Siena,Pescara,H,H,1,0.4795473113098249,0.2731346776828348,0.2473180110073403,0.4795473113098249,0.5182332454992723,0.2751294477510181,0.20663730674970976,0.4952241827923384,0.2681169146576805,0.23665890254998118,0.11265956502126753,0.3474345758807545,0.5399058590979781,1.1003255239364635,0.3568383472097179
I1,2012/13,18/11/12,Udinese,Parma,D,D,1,0.341657119757386,0.36399068366377524,0.2943521965788387,0.36399068366377524,0.47371337109086437,0.28533612410736275,0.240950504801773,0.31991397279274514,0.3842071159786554,0.2958789112285995,0.2933787171912051,0.2764914452949308,0.4301298375138641,1.468869819565638,1.1738190765115066
N1,2012/13,18/11/12,Feyenoord,Willem II,H,H,1,0.71776353857978,0.17242174154508377,0.10981471987513622,0.71776353857978,0.8520171712916044,0.0947609341729199,0.05322189453547556,0.7358145001008088,0.19342587122045876,0.07075962867873241,0.026187256107846037,0.06933808885557512,0.9044746550365789,3.8,0.6475905187002895
N1,2012/13,18/11/12,Heracles,Roda,D,H,0,0.3712604518712676,0.39293009366977527,0.2358094544589571,0.39293009366977527,0.6475291780481749,0.19873354854730568,0.1537372734045195,0.3385105792821862,0.4476560405528604,0.21383338016495348,0.06645223476584775,0.09990457890782393,0.8336431863263284,3.8,1.1502789767363317
N1,2012/13,18/11/12,Utrecht,Twente,A,D,0,0.24797663067878326,0.2793391580931526,0.47268421122806414,0.47268421122806414,0.3228042683381837,0.269300798447877,0.4078949332139392,0.2281570789093721,0.2714191394691234,0.5004237816215046,0.34060654601116086,0.4361745350134465,0.2232189189753927,0.49867062235800236,0.682939717498976
N1,2012/13,18/11/12,Vitesse,Nijmegen,D,H,0,0.3670224679138358,0.4369891462552449,0.1959883858309193,0.4369891462552449,0.5806466663556199,0.24821536882377643,0.17113796482060376,0.31223322182357055,0.48505031459408754,0.20271646358234194,0.6027778100327276,0.23433178512816843,0.162890404839104,0.8878892510945607,1.8963307075017828
SP1,2012/13,18/11/12,Celta,Mallorca,H,D,0,0.5278677505164797,0.29660026468145684,0.1755319848020634,0.5278677505164797,0.5362595250556644,0.2575734726645318,0.2061670022798038,0.5472614934981662,0.2970290458422943,0.15570946065953958,0.19239253919194282,0.4068201421588339,0.40078731864922335,0.8202116231267889,0.4804902265648323
SP1,2012/13,18/11/12,Getafe,Valladolid,H,H,1,0.5217389851974208,0.2856370110802003,0.19262400372237898,0.5217389851974208,0.47133558045279,0.2817178182016676,0.2469466013455424,0.5328157860009699,0.2855374684248837,0.1816467455741464,0.49572038657452633,0.29898727220086324,0.20529234122461051,0.7775983051124598,1.3563217345936645
SP1,2012/13,18/11/12,Granada,Atletico Madrid,D,A,0,0.2268083662727741,0.40683007124229154,0.3663615624849344,0.40683007124229154,0.20607752012265237,0.26369059026446917,0.5302318896128785,0.21255298892627666,0.4397767094493422,0.3476703016243813,0.5170869422670982,0.3091023028629484,0.17381075486995334,0.6358876649157034,1.2962935294547173
SP1,2012/13,18/11/12,La Coruna,Levante,H,A,0,0.48926278595820183,0.28843749601836444,0.2222997180234338,0.48926278595820183,0.47014760960564,0.27781449658515095,0.2520378938092091,0.5142936173182877,0.2920881943159404,0.19361818836577202,0.14611501325451423,0.2618953215567898,0.591989665188696,1.6183502518851092,0.6792619685465912
SP1,2012/13,18/11/12,Sevilla,Real Betis,H,H,1,0.53788727862014,0.28160522593823956,0.18050749544162042,0.53788727862014,0.5638145605395308,0.25749011426214796,0.17869532519832124,0.5419919228070743,0.29024711600285846,0.16776096119006723,0.3944311258710186,0.21568031993261222,0.38988855419636925,2.030485420783325,2.042383697972141
E0,2012/13,19/11/12,West Ham United,Stoke,D,D,1,0.29998062625401983,0.4438861803158492,0.2561331934301309,0.4438861803158492,0.44535523962962303,0.3014712391338987,0.25317352123647824,0.28438678928237693,0.47944648920017596,0.2361667215174472,0.11335817767349748,0.3021660617124734,0.5844757606140292,1.320020879605562,0.43159958514582974
I1,2012/13,19/11/12,AS Roma,Torino,H,H,1,0.5209745402064794,0.24672136966154148,0.23230409013197903,0.5209745402064794,0.6084095554634313,0.21913632758302565,0.17245411695354307,0.5139377528957649,0.24994568159601352,0.23611656550822163,0.3712580914070559,0.27788750494553754,0.35085440364740644,1.3163343818868414,1.3604468620485326
SP1,2012/13,19/11/12,Real Sociedad,Vallecano,H,H,1,0.5227347342092156,0.2616005365543183,0.21566472923646618,0.5227347342092156,0.5160523186682521,0.25802615933412604,0.2259215219976219,0.539786762517487,0.26247922795720785,0.19773400952530518,0.2699495278997629,0.2582646057686618,0.4717858663315752,1.6717165441250554,1.2166750995697333
D1,2012/13,23/11/12,Fortuna Dusseldorf,Hamburg,A,H,0,0.31752461979787056,0.3146102423464833,0.3678651378556461,0.3678651378556461,0.32631182997931163,0.2821139740455144,0.391574195975174,0.3060907540814459,0.3189042961024072,0.3750049498161468,0.4741048407163402,0.34339418715460795,0.18250097212905195,0.574976708431496,1.101441928752349
F1,2012/13,23/11/12,St Etienne,Valenciennes,D,H,0,0.38623530612382206,0.4013183392140127,0.21244635466216524,0.4013183392140127,0.5690567336229516,0.24968815863047875,0.18125510774656975,0.3650644216885239,0.4394397774583922,0.195495800853084,0.1765051745912046,0.24626586905454337,0.5772289563542521,1.7903068768736627,0.8935092323958703
N1,2012/13,23/11/12,NAC Breda,Den Haag,A,A,1,0.28011675851672674,0.26719460340176715,0.45268863808150606,0.45268863808150606,0.4032316005328624,0.2725755511981919,0.32419284826894584,0.24070078657025212,0.26561002876730205,0.49368918466244577,0.5414277836119141,0.27640495416393457,0.18216726222415142,0.7793642324768556,1.5260303580324681
SP1,2012/13,23/11/12,Real Sociedad,Osasuna,H,D,0,0.4929000068510469,0.2045082721899208,0.30259172095903236,0.4929000068510469,0.5474199942224802,0.25854400782539305,0.19403599795212667,0.5079022451468798,0.19315655207789906,0.2989412027752213,0.08930423200342115,0.22402858707585183,0.6866671809207271,1.8217213836059907,0.5079237499441404
D1,2012/13,24/11/12,Bayern Munich,Hannover,H,H,1,0.7459256185551632,0.14546344060207905,0.1086109408427579,0.7459256185551632,0.8478877457740387,0.10384141721407289,0.04827083701188834,0.764411961140694,0.1519398517774296,0.0836481870818765,0.14425775553004305,0.16670693196048836,0.6890353125094686,2.828335470816107,1.2852189387315989
D1,2012/13,24/11/12,Greuther Furth,Nurnberg,D,D,1,0.2965483056894351,0.39874602609973664,0.30470566821082823,0.39874602609973664,0.34644273971349854,0.2944243103270873,0.3591329499594142,0.2732442583064699,0.42608485792461914,0.30067088376891093,0.5197297617446874,0.27428986421956414,0.20598037403574854,0.8833193235161516,1.5463014259260062
D1,2012/13,24/11/12,Mainz,Dortmund,A,A,1,0.15486042452328821,0.27220510353707894,0.5729344719396329,0.5729344719396329,0.17572268666661503,0.241672929563715,0.58260438376967,0.13675532701239246,0.2745712972394084,0.5886733757481992,0.3819551982676398,0.3259425262198999,0.2921022755124604,0.9200006775265579,1.0922319424696858
D1,2012/13,24/11/12,Schalke 04,Eintracht Frankfurt,H,D,0,0.5865727584148376,0.21327896571956564,0.20014827586559686,0.5865727584148376,0.6168534813246194,0.22495344846471213,0.15819307021066853,0.604202409366261,0.20819800581564124,0.18759958481809783,0.2136561744627169,0.2595508759469165,0.5267929495903667,1.679064665589071,0.9894590308267768
D1,2012/13,24/11/12,Wolfsburg,Werder Bremen,A,D,0,0.24710653000828026,0.3562261582131221,0.3966673117785978,0.3966673117785978,0.3857774062574636,0.2691963219488894,0.3450262717936471,0.1983077444193728,0.38139956795668584,0.4202926876239415,0.6118744706832496,0.21454111110880036,0.17358441820794993,1.0737374431133977,2.1480884944894463
E0,2012/13,24/11/12,Aston Villa,Arsenal,A,D,0,0.2055917054510254,0.28366339775009297,0.5107448967988817,0.5107448967988817,0.21181397731210175,0.25807860919869235,0.5301074134892059,0.18136991395526744,0.28926300010229433,0.5293670859424383,0.5744735537999238,0.27082412576907305,0.15470232043100324,0.685289456299733,1.5555484250904001
E0,2012/13,24/11/12,Everton,Norwich City,H,D,0,0.561234999737647,0.2921392522140712,0.14662574804828174,0.561234999737647,0.6663012453773907,0.21018515680359748,0.12351359781901189,0.5740080280619917,0.31782816841667855,0.10816380352132976,0.041667809628901695,0.12697887920377518,0.8313533111673231,2.6654270939724425,0.48039478554300896
E0,2012/13,24/11/12,Manchester United,Queens Park Rangers,H,H,1,0.785324042033381,0.09833368709814315,0.11634227086847583,0.785324042033381,0.8354016310004461,0.1110704441216502,0.05352792487790371,0.8204318246709695,0.09427811633810577,0.08529005899092473,0.07336675293077015,0.12501254818822005,0.8016206988810097,3.154075222611747,0.9339770346275388
E0,2012/13,24/11/12,Stoke,Fulham,H,H,1,0.3592117037187198,0.3095657376594537,0.3312225586218265,0.3592117037187198,0.4387489453150353,0.28947045800370674,0.271780596681258,0.347387686776038,0.3154717296863324,0.33714058353762966,0.3097842500126826,0.2753557041966363,0.4148600457906812,1.4566454473457797,1.2286783103792283
E0,2012/13,24/11/12,Sunderland,West Bromwich Albion,H,A,0,0.35240495801569816,0.30285329279559964,0.34474174918870226,0.35240495801569816,0.3954666333775927,0.29245586360558506,0.31207750301682236,0.3460997202708905,0.3000824610622367,0.3538178186668729,0.3241037358469373,0.37837888809945114,0.2975173760536116,0.7548881766639897,0.800852652943546
E0,2012/13,24/11/12,Wigan,Reading,D,H,0,0.3253878804014997,0.35188761060114326,0.32272450899735705,0.35188761060114326,0.5025382703127045,0.2739827292947795,0.22347900039251603,0.2848485588875632,0.37341609554787725,0.3417353455645596,0.4425658548908688,0.24114649537249208,0.3162876497366391,1.5153907051276996,1.8176224016489926
F1,2012/13,24/11/12,Bastia,Lorient,H,H,1,0.3446957962130471,0.3400496969737421,0.3152545068132108,0.3446957962130471,0.3963552016310732,0.26930435617672915,0.3343404421921978,0.3393326294214561,0.36378855931017856,0.29687881126836535,0.2755282486244246,0.1724639219817978,0.5520078293937777,3.0996623391143157,2.2546887206070623
F1,2012/13,24/11/12,Nancy,Ajaccio,H,D,0,0.4141939042283276,0.3925857463437285,0.19322034942794392,0.4141939042283276,0.43472043730881316,0.2973012109254801,0.2679783517657067,0.39535958956534367,0.42276202408489144,0.181878386349765,0.6539633395946145,0.19561890873986745,0.15041775166551813,1.0645110569182896,2.353234936406832
F1,2012/13,24/11/12,Paris Saint-Germain,Troyes,H,H,1,0.5670226308451448,0.28999226192110394,0.14298510723375124,0.5670226308451448,0.8226597248786269,0.1274694104955164,0.04987086462585665,0.5474005523138822,0.32763807140272216,0.12496137628339565,0.11406460524490117,0.17522786449197417,0.7107075302631246,2.5130050976246,0.9357591536468425
F1,2012/13,24/11/12,Reims,Brest,H,D,0,0.3527585959938577,0.3326043847946851,0.31463701921145715,0.3527585959938577,0.42714615387428645,0.29731449616173733,0.27553934996397633,0.3527957706891734,0.3430267588302087,0.30417747048061794,0.12900112722752205,0.27171606612515203,0.599282806647326,1.524788574757358,0.568938819114619
F1,2012/13,24/11/12,Rennes,Evian Thonon Gaillard,H,A,0,0.42644953521436024,0.3739680579203423,0.19958240686529752,0.42644953521436024,0.6101126326877887,0.23221781055019852,0.15766955676201283,0.4041255027701383,0.40289970195931646,0.19297479527054523,0.2326447619016252,0.3363124954071872,0.43104274269118764,1.1021747667695463,0.7337766408755076
F1,2012/13,24/11/12,Sochaux,Nice,H,A,0,0.3575945641254484,0.31468387210610277,0.32772156376844885,0.3575945641254484,0.3725255543444292,0.2987018926603197,0.3287725529952512,0.3552550729058472,0.3211206426336742,0.32362428446047875,0.3502334529821265,0.2596414820023098,0.3901250650155637,1.5443106355254748,1.4535874129343564
I1,2012/13,24/11/12,Palermo,Catania,H,H,1,0.3756324944057232,0.31948724215303315,0.30488026344124364,0.3756324944057232,0.41524190749097145,0.3015295082088285,0.28322858430020015,0.37475708696217763,0.32545503280012517,0.2997878802376972,0.2708107742467085,0.2778757936321742,0.45131343212111724,1.4818621090597939,1.0956056253643325
N1,2012/13,24/11/12,Nijmegen,Utrecht,A,H,0,0.2978995203952626,0.3243634615876415,0.3777370180170959,0.3777370180170959,0.35907625516632635,0.27512321522603034,0.36580052960764337,0.2548026548171411,0.3464802818774433,0.3987170633054156,0.8039191653320147,0.11821507603564751,0.07786575863233784,1.0815902162915854,3.4
N1,2012/13,24/11/12,VVV Venlo,Heerenveen,A,D,0,0.2946478043717003,0.1782982796472843,0.5270539159810155,0.5270539159810155,0.34474749043888653,0.2554019366340442,0.3998505729270692,0.2801721787185277,0.16400730287218546,0.5558205184092868,0.375958756620902,0.17564293708858594,0.4483983062905121,2.960762304496519,2.735673479716748
N1,2012/13,24/11/12,Waalwijk,Groningen,H,D,0,0.3428040490392987,0.3257572241356959,0.3314387268250054,0.3428040490392987,0.4972697825080981,0.24488662656177693,0.257843590930125,0.33027777918160967,0.3495571626423369,0.32016505817605345,0.0798271663559243,0.1875700007511975,0.7326028328928782,2.151570946388054,0.5772151289365233
N1,2012/13,24/11/12,Willem II,Heracles,A,D,0,0.31736996493382835,0.29753206832372486,0.3850979667424468,0.3850979667424468,0.21273042007479157,0.20257938343221848,0.58469019649299,0.3213650930663317,0.32017994692204843,0.3584549600116198,0.567366549390885,0.22002406542506722,0.21260938518404773,1.2530917910982136,2.128789130279596
SP1,2012/13,24/11/12,Real Betis,Real Madrid,A,H,0,0.12496325659242032,0.26609466088079303,0.6089420825267867,0.6089420825267867,0.0818735928834221,0.13837790346493878,0.7797485036516391,0.09261219431695611,0.29718987763587984,0.6101979280471641,0.7718492441268422,0.15172146504696718,0.07642929082619052,0.7428692998497824,2.6371349028551063
SP1,2012/13,24/11/12,Malaga,Valencia,H,H,1,0.4608976135023562,0.28979578557760344,0.24930660092004042,0.4608976135023562,0.4413092186631773,0.2873039488071125,0.27138683252971024,0.4786193532263716,0.2866135199095144,0.2347671268641141,0.23611496243564692,0.34818754657850093,0.41569749098585224,1.0336723788576248,0.7076036265345594
SP1,2012/13,24/11/12,Valladolid,Granada,H,H,1,0.4956699362397656,0.24210812359966036,0.26222194016057404,0.4956699362397656,0.4929229532324889,0.285150196782748,0.2219268499847631,0.5198712330644001,0.23466166516638243,0.24546710176921754,0.11669013606744397,0.23212523898284493,0.6511846249497111,1.826488216203296,0.6409917317235468
SP1,2012/13,24/11/12,Vallecano,Mallorca,H,H,1,0.49219438991036657,0.28613043669417493,0.22167517339545856,0.49219438991036657,0.41182328878790453,0.27301933908501747,0.31515737212707806,0.5116716351563501,0.2867781382917067,0.20155022655194318,0.421671769342016,0.31510050396113837,0.2632277266968457,0.8917025189969244,1.2013771834225098
D1,2012/13,25/11/12,Augsburg,Borussia Monchengladbach,H,D,0,0.37744328341931654,0.2979079600489515,0.3246487565317319,0.37744328341931654,0.3822510447974541,0.2880894971054126,0.32965945809713326,0.3591723694495409,0.3060084433293564,0.33481918722110265,0.6553546228013146,0.19775561639308895,0.14688976080559651,1.0230773228239265,2.310811227035276
D1,2012/13,25/11/12,Freiburg,Stuttgart,D,H,0,0.29923581525711745,0.360415937844636,0.34034824689824655,0.360415937844636,0.40509360844372716,0.2817030265614424,0.31320336499483054,0.28381498943126093,0.3810978373080812,0.33508717326065784,0.2283956489109926,0.2656442802790932,0.5059600708099142,1.6201168836000246,1.014927162477434
D1,2012/13,25/11/12,Hoffenheim,Bayer Leverkusen,D,A,0,0.2410001696610632,0.40357905663131954,0.35542077370761727,0.40357905663131954,0.32572098113124126,0.26197397946212436,0.4123050394066345,0.20343204961436842,0.44376676344643995,0.35280118693919166,0.5879276559976451,0.185390979096979,0.22668136490537602,1.7055536121926016,2.7208753256144536
E0,2012/13,25/11/12,Chelsea,Manchester City,A,D,0,0.3393831620921281,0.23561422192011738,0.42500261598775446,0.42500261598775446,0.389251345926579,0.2826839745633946,0.3280646795100265,0.3273339829244675,0.22658869930978937,0.44607731776574305,0.3825654772713448,0.238813325755534,0.37862119697312124,1.7200565583926737,1.7296151666515738
E0,2012/13,25/11/12,Southampton,Newcastle United,A,H,0,0.31462947601385766,0.3372259233479074,0.348144600638235,0.348144600638235,0.4702217885690697,0.2745149547791496,0.2552632566517807,0.28236749282708773,0.3518186025439004,0.365813904629012,0.36404426933653955,0.2918759619182936,0.344079768745167,1.209618009912888,1.2512255109440382
E0,2012/13,25/11/12,Swansea,Liverpool,A,D,0,0.31734612591591793,0.2588491253473051,0.423804748736777,0.423804748736777,0.2606553776318129,0.2792205754688366,0.46012404689935044,0.33619582306288637,0.25852559721074747,0.4052785797263662,0.18582321641673855,0.20291122516763208,0.6112655584156295,2.3358139760323735,1.2431005935150061
E0,2012/13,25/11/12,Tottenham Hotspur,West Ham United,H,H,1,0.5256975665002397,0.3080076310364285,0.16629480246333184,0.5256975665002397,0.5542876699750412,0.25954740102005897,0.18616492900489998,0.5398721224787744,0.3164335686296993,0.14369430889152637,0.21313436041928083,0.3185733195932044,0.46829231998751475,1.223089257735388,0.7344504296723119
F1,2012/13,25/11/12,Marseille,Lille,A,H,0,0.2966509945956086,0.28747840051726903,0.41587060488712235,0.41587060488712235,0.44427123928293066,0.30397505845674205,0.2517537022603274,0.274097783664187,0.2852099977859851,0.4406922185498279,0.21464163543638756,0.2742828703993929,0.5110754941642195,1.5455610051958824,0.9168423024610352
F1,2012/13,25/11/12,Montpellier,Bordeaux,H,H,1,0.3645960709896072,0.3400287576819555,0.2953751713284372,0.3645960709896072,0.4395036231494329,0.2934410418033639,0.26705533504720314,0.33179091006107586,0.3578771001469814,0.3103319897919428,0.6647559893666326,0.19421842587731722,0.1410255847560502,1.0073330721274998,2.3421468379500205
F1,2012/13,25/11/12,Toulouse,Lyon,A,H,0,0.2375509301565244,0.3223511128469099,0.44009795699656573,0.44009795699656573,0.41681961365037984,0.29592933295419716,0.28725105339542306,0.1866632338222173,0.3317365222458326,0.48160024393195017,0.5139480210238717,0.25144990214228513,0.2346020768338431,1.125653716430236,1.7601110821785801
I1,2012/13,25/11/12,Atalanta,Genoa,H,A,0,0.5012601823532045,0.24088282801528405,0.25785698963151155,0.5012601823532045,0.5453721682847897,0.2563106796116505,0.19831715210355988,0.5105470195628526,0.2365175481849473,0.2529354322522001,0.2203348292040779,0.26444375051157265,0.5152214202843495,1.6327074332988794,0.989789380947885
I1,2012/13,25/11/12,Chievo,Siena,D,D,1,0.3235087768568624,0.3617596030044188,0.31473162013871886,0.3617596030044188,0.4183281225975091,0.31782071651888677,0.2638511608836041,0.3155616018614934,0.3779170148800871,0.3065213832584196,0.16620553956082673,0.235057672450322,0.5987367879888512,1.8934754221033288,0.9016070507969369
I1,2012/13,25/11/12,AC Milan,Juventus,H,H,1,0.33960447788915893,0.3275164975289977,0.3328790245818434,0.33960447788915893,0.2614001284521516,0.2970456005138086,0.44155427103403977,0.33038684112208316,0.34230803537344046,0.3273051235044765,0.7216997144733933,0.1822645830634822,0.09603570246312446,0.7353688793373941,2.309201331667103
I1,2012/13,25/11/12,Pescara,AS Roma,A,A,1,0.24030272848382847,0.2700984060819944,0.4895988654341771,0.4895988654341771,0.1727333914444285,0.19428230958502057,0.6329842989705509,0.2185028453641433,0.29355691316913685,0.4879402414667199,0.7918088695169915,0.12221058217863762,0.08598054830437098,1.1526069038676994,3.4
I1,2012/13,25/11/12,Sampdoria,Bologna,D,H,0,0.3466935290453917,0.36016278573168925,0.2931436852229191,0.36016278573168925,0.40318017244597065,0.2848045985592177,0.3120152289948117,0.3481210563408929,0.379150638431323,0.27272830522778413,0.15439316211563486,0.28243170405496454,0.5631751338294005,1.4691662594895463,0.644382859489159
I1,2012/13,25/11/12,Torino,Fiorentina,A,D,0,0.27091869463304663,0.31441520703085857,0.4146660983360949,0.4146660983360949,0.2989105687997441,0.30734378233954884,0.393745648860707,0.26151372310468823,0.31511002640592944,0.42337625048938243,0.3374226165866886,0.324512371103653,0.3380650123096584,1.0240592323077418,1.0228209709697722
N1,2012/13,25/11/12,AZ Alkmaar,Feyenoord,A,A,1,0.33116614116269794,0.2407601521803482,0.42807370665695393,0.42807370665695393,0.3594754967496275,0.2823706075917364,0.3581538956586362,0.33289611046208306,0.23308402659793753,0.43401986293997946,0.2185585656117468,0.2387467952647547,0.5426946391234985,1.8987720504038448,1.1406485985395654
N1,2012/13,25/11/12,PSV,Vitesse,H,A,0,0.5413395490253172,0.3050211591098509,0.15363929186483188,0.5413395490253172,0.7063375377234389,0.1740617503675617,0.11960071190899944,0.5312713181029892,0.3333210280259809,0.13540765387102993,0.20743727768820042,0.24510148267863896,0.5474612396331606,1.8238516213261249,1.0471167536871633
N1,2012/13,25/11/12,Roda,Ajax,A,A,1,0.2013757243676112,0.33345365141935973,0.46517062421302907,0.46517062421302907,0.13788002504512886,0.1861248521641701,0.6759951227907012,0.1948582809223516,0.36526207356311696,0.43987964551453146,0.49614191745921205,0.26650529488481384,0.23735278765597412,1.0443878644669395,1.609227629988776
N1,2012/13,25/11/12,Twente,Zwolle,H,D,0,0.6816199529756478,0.19773703850695576,0.12064300851739648,0.6816199529756478,0.7558533662987634,0.154280196602121,0.08986643709911567,0.7059495034874422,0.20731731645558024,0.0867331800569776,0.06964690481759078,0.17482311704346823,0.755529978138941,2.2429883436990887,0.5484161209632771
SP1,2012/13,25/11/12,Athletic Bilbao,La Coruna,H,D,0,0.5433574376240766,0.2637755688254291,0.1928669935504943,0.5433574376240766,0.604574798453683,0.22811502812025536,0.1673101734260617,0.5374288466676241,0.27676790021563624,0.18580325311673962,0.4545628104384965,0.16287988869763603,0.38255730086386747,3.157189714462249,3.4
SP1,2012/13,25/11/12,Atletico Madrid,Sevilla,H,H,1,0.620084835023777,0.22197792079549084,0.15793724418073218,0.620084835023777,0.6097006088521318,0.23042675592768366,0.15987263522018444,0.6574195361983138,0.2245390273939232,0.118041436407763,0.05388229474612305,0.15565370982399454,0.7904639954298824,2.366859548172252,0.4844492981015422
SP1,2012/13,25/11/12,Espanol,Getafe,H,A,0,0.43089556895743286,0.3293860519088748,0.23971837913369243,0.43089556895743286,0.43647594466838735,0.28257402198184617,0.28095003334976654,0.42325140045249543,0.34155982493712383,0.23518877461038068,0.5364611379035669,0.2750417732379761,0.18849708885845703,0.8105871249562336,1.5385072307560905
SP1,2012/13,25/11/12,Levante,Barcelona,A,A,1,0.13496364079146536,0.24904545126935823,0.6159909079391764,0.6159909079391764,0.07609136494358823,0.15101209350342895,0.7728965415529828,0.11757045372706712,0.2700398269753644,0.6123897192975686,0.5898714613654685,0.2072355132710477,0.20289302536348378,1.3096301297988655,2.300066857011905
I1,2012/13,26/11/12,Cagliari,Napoli,A,A,1,0.2989239689657228,0.25377982601366056,0.4472962050206166,0.4472962050206166,0.3437550202339333,0.2986895755081433,0.35755540425792337,0.26981050836989245,0.24624648823057033,0.4839430033995373,0.6302461846943775,0.23958398205965642,0.13016983324596604,0.6861270627859603,1.787092150868051
I1,2012/13,26/11/12,Parma,Inter Milan,A,H,0,0.32490749407802155,0.2729008743431153,0.40219163157886323,0.40219163157886323,0.31676878970150096,0.28371465512395305,0.39951655517454604,0.32126551954339155,0.2688437946537882,0.4098906858028202,0.40759519976166214,0.3053728070298347,0.28703199320850314,0.9982110353341211,1.2401226315983427
SP1,2012/13,26/11/12,Zaragoza,Celta,H,A,0,0.44691146705144985,0.24912160993357452,0.3039669230149756,0.44691146705144985,0.44332493702770776,0.2783375314861461,0.2783375314861461,0.4638907057183284,0.2470317723781582,0.2890775219035134,0.18600323845262032,0.1949112461625205,0.6190855153848591,2.4628403230526956,1.3190396258017036
D1,2012/13,27/11/12,Dortmund,Fortuna Dusseldorf,H,D,0,0.7175000616174003,0.20136970697034104,0.08113023141225867,0.7175000616174003,0.8625586801283905,0.09845366752980618,0.03898765234180325,0.7251825159694498,0.2168699130580409,0.057947570972509195,0.1594049364516374,0.26211452788874645,0.5784805356596162,1.629674665753153,0.7395303405544732
D1,2012/13,27/11/12,Eintracht Frankfurt,Mainz,H,A,0,0.40997138234829833,0.28137378518004585,0.30865483247165587,0.40997138234829833,0.43210345863790567,0.28024995745944165,0.2876465839026527,0.42321173164344333,0.28769693576420025,0.2890913325923564,0.1317295647571561,0.18357485899538828,0.6846955762474557,2.466808347253888,1.0182909679963985
D1,2012/13,27/11/12,Hamburg,Schalke 04,A,H,0,0.20513756448028708,0.34960668107474935,0.4452557544449635,0.4452557544449635,0.21336642460641367,0.25437711401128277,0.5322564613823036,0.1893153068165367,0.3707696506815259,0.43991504250193747,0.4336071067219139,0.29668786855672563,0.26970502472136054,0.9922289703138901,1.3268893556755719
D1,2012/13,27/11/12,Hannover,Greuther Furth,H,H,1,0.4748741733672967,0.2931715516484257,0.23195427498427754,0.4748741733672967,0.4879901608553104,0.2733838436164204,0.23862599552826913,0.48537471885592764,0.3003846003545019,0.21424068078957048,0.2675174830851614,0.2371258964472231,0.4953566204676156,1.9145289441436688,1.368812747971169
